,Unnamed: 0,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis,Date,datestring
0,0,RT @CNBCTV18News: What kind of regulation does the crypto market need in India? @Manisha3005 finds out in a chat with @rajeshdhuddu of @tec…,en,0,0,2021-11-16 19:26:21+00:00,0.9,0.6,Positive,2021-11-16 19:26:21+00:00,2021-11-16
1,2,"RT @equialpha: Stocks with good price action today ✅

Suprajit
Finolex Cables
Jbm Auto
Sterlite Tech
Mahindra Cie
Lodha
Niit Ltd
Ingersoll…",en,0,0,2021-11-16 19:00:12+00:00,0.35,0.3999999999999999,Positive,2021-11-16 19:00:12+00:00,2021-11-16
2,3,"Tech Mahindra Acquires Lodestone, a Leading Provider of Data Strategy and Digital Quality ...: Lodestone's reputati… https://t.co/VjLPvz7s2E",en,0,0,2021-11-16 18:46:13+00:00,0.0,0.0,Neutral,2021-11-16 18:46:13+00:00,2021-11-16
3,4,"Tech Mahindra Acquires Lodestone, a Leading Provider of Data Strategy and ... - Citizen Tribune: ... Lodestone prov… https://t.co/qWPs3B1lFE",en,0,0,2021-11-16 18:46:09+00:00,0.0,0.0,Neutral,2021-11-16 18:46:09+00:00,2021-11-16
4,5,"RT @equialpha: Stocks with good price action today ✅

Suprajit
Finolex Cables
Jbm Auto
Sterlite Tech
Mahindra Cie
Lodha
Niit Ltd
Ingersoll…",en,0,0,2021-11-16 18:17:11+00:00,0.35,0.3999999999999999,Positive,2021-11-16 18:17:11+00:00,2021-11-16
5,6,"Tech Mahindra Acquires Lodestone, a Leading Provider of Data Strategy and Digital Quality Solutions -… https://t.co/FnEnjCGDkl",en,0,0,2021-11-16 18:03:41+00:00,0.0,0.0,Neutral,2021-11-16 18:03:41+00:00,2021-11-16
6,7,@anandmahindra sir @tech_mahindra foundation is selected as a NGO to work for government of Tripura in the educatio… https://t.co/lXA0yalkKw,en,0,0,2021-11-16 18:02:16+00:00,0.0,0.0,Neutral,2021-11-16 18:02:16+00:00,2021-11-16
7,8,@kuttrapali26 What about tech Mahindra? Good results plus neat imp level of 1600,en,0,0,2021-11-16 17:57:44+00:00,0.6000000000000001,0.7,Positive,2021-11-16 17:57:44+00:00,2021-11-16
8,9,"Tech Mahindra Acquires Lodestone, a Leading Provider of Data Strategy and Digital Quality Solutions | Business https://t.co/BzkbcpaSg3",en,0,0,2021-11-16 17:41:21+00:00,0.0,0.0,Neutral,2021-11-16 17:41:21+00:00,2021-11-16
9,10,"RT @marketpostin: Buy Tech Mahindra, Stock Analysis and Target Price. https://t.co/Bq8sVsT3uB https://t.co/33a0fbPdkD",en,0,0,2021-11-16 17:37:02+00:00,0.0,0.0,Neutral,2021-11-16 17:37:02+00:00,2021-11-16
10,11,"Buy Tech Mahindra, Stock Analysis and Target Price. https://t.co/gy41x9PwDx",en,1,0,2021-11-16 17:35:34+00:00,0.0,0.0,Neutral,2021-11-16 17:35:34+00:00,2021-11-16
11,12,"Buy Tech Mahindra, Stock Analysis and Target Price. https://t.co/Bq8sVsT3uB https://t.co/33a0fbPdkD",en,2,1,2021-11-16 17:30:33+00:00,0.0,0.0,Neutral,2021-11-16 17:30:33+00:00,2021-11-16
12,13,RT @TargetGroupLtd: Huge congratulations to our parent company @tech_mahindra for ranking Number 1 among global IT companies in the prestig…,en,0,0,2021-11-16 17:12:16+00:00,0.45,0.2,Positive,2021-11-16 17:12:16+00:00,2021-11-16
13,16,"Tech Mahindra Acquires Lodestone, a Leading Provider of Data Strategy and Digital Quality Solutions - Valdosta Dail… https://t.co/HuYZWeHke9",en,0,0,2021-11-16 16:47:09+00:00,0.0,0.0,Neutral,2021-11-16 16:47:09+00:00,2021-11-16
14,17,"RT @equialpha: Stocks with good price action today ✅

Suprajit
Finolex Cables
Jbm Auto
Sterlite Tech
Mahindra Cie
Lodha
Niit Ltd
Ingersoll…",en,0,0,2021-11-16 16:39:54+00:00,0.35,0.3999999999999999,Positive,2021-11-16 16:39:54+00:00,2021-11-16
15,18,"RT @ProfitKing7: Tech Mahindra
#TECHM 

Prabhudas Liladhar Gives target of 1862

New Deal Booking worth $3Bn

Investments in 5G Technology…",en,0,0,2021-11-16 16:37:50+00:00,0.2772727272727273,0.2181818181818181,Positive,2021-11-16 16:37:50+00:00,2021-11-16
16,19,"RT @equialpha: Stocks with good price action today ✅

Suprajit
Finolex Cables
Jbm Auto
Sterlite Tech
Mahindra Cie
Lodha
Niit Ltd
Ingersoll…",en,0,0,2021-11-16 16:29:01+00:00,0.35,0.3999999999999999,Positive,2021-11-16 16:29:01+00:00,2021-11-16
17,20,"RT @ET_ILC: India’s Digital Revolution | @ArvindKrishna, Chairman &amp; CEO @IBM @ibm_in &amp; @C_P_Gurnani, MD &amp; CEO @tech_mahindra had a joyful e…",en,0,0,2021-11-16 16:27:49+00:00,0.0,0.0,Neutral,2021-11-16 16:27:49+00:00,2021-11-16
18,21,"RT @ET_ILC: ndia’s Digital Revolution |In an exciting exchange @ArvindKrishna, &amp; @C_P_Gurnani (@tech_mahindra), talked about modernizing, c…",en,0,0,2021-11-16 16:27:27+00:00,0.4,0.15,Positive,2021-11-16 16:27:27+00:00,2021-11-16
19,22,"RT @ET_ILC: Whether you want to know how to pivot to digital or how to adopt AI to maximize growth, we will address these questions and mor…",en,0,0,2021-11-16 16:15:14+00:00,0.0,0.0,Neutral,2021-11-16 16:15:14+00:00,2021-11-16
20,23,"Tech Mahindra Acquires Lodestone, a Leading Provider of Data Strategy and Digital Quality Solutions… https://t.co/OXboEdVQts",en,0,0,2021-11-16 16:09:45+00:00,0.0,0.0,Neutral,2021-11-16 16:09:45+00:00,2021-11-16
21,24,"RT @ET_ILC: ndia’s Digital Revolution |In an exciting exchange @ArvindKrishna, &amp; @C_P_Gurnani (@tech_mahindra), talked about modernizing, c…",en,0,0,2021-11-16 16:07:30+00:00,0.4,0.15,Positive,2021-11-16 16:07:30+00:00,2021-11-16
22,25,"Stocks with good price action today ✅

Suprajit
Finolex Cables
Jbm Auto
Sterlite Tech
Mahindra Cie
Lodha
Niit Ltd
I… https://t.co/IRSF37ZCB1",en,34,5,2021-11-16 16:06:40+00:00,0.35,0.3999999999999999,Positive,2021-11-16 16:06:40+00:00,2021-11-16
23,26,"#Stock_market_news Tech Mahindra Acquires Lodestone, a Leading Provider of Data Strategy and Digital Quality Soluti… https://t.co/hAW85dK9n6",en,0,0,2021-11-16 16:05:12+00:00,0.0,0.0,Neutral,2021-11-16 16:05:12+00:00,2021-11-16
24,27,"RT @ET_ILC: India’s Digital Revolution | @ArvindKrishna, Chairman &amp; CEO @IBM @ibm_in &amp; @C_P_Gurnani, MD &amp; CEO @tech_mahindra had a joyful e…",en,0,0,2021-11-16 16:01:44+00:00,0.0,0.0,Neutral,2021-11-16 16:01:44+00:00,2021-11-16
25,28,"Tech Mahindra Acquires Lodestone, a Leading Provider of Data Strategy and Digital Quality Solutions -… https://t.co/Ttyxt70Grc",en,0,0,2021-11-16 16:00:59+00:00,0.0,0.0,Neutral,2021-11-16 16:00:59+00:00,2021-11-16
26,30,"@ET_ILC @ArvindKrishna @C_P_Gurnani @tech_mahindra @IBM @ibm_in When two of the world’s best leaders meet, magic is… https://t.co/sUWezQrBzy",en,1,0,2021-11-16 15:40:35+00:00,0.65,0.75,Positive,2021-11-16 15:40:35+00:00,2021-11-16
27,31,"RT @ET_ILC: ndia’s Digital Revolution |In an exciting exchange @ArvindKrishna, &amp; @C_P_Gurnani (@tech_mahindra), talked about modernizing, c…",en,0,0,2021-11-16 15:38:55+00:00,0.4,0.15,Positive,2021-11-16 15:38:55+00:00,2021-11-16
28,32,My Mahindra TUV 2019 Model numbered HR 35Q 2613 has major Engine problem and is at Service centre Diwan four wheels… https://t.co/G8f3aFSso4,en,0,0,2021-11-16 15:31:39+00:00,0.5,0.0625,Positive,2021-11-16 15:31:39+00:00,2021-11-16
29,33,"RT @ET_ILC: ndia’s Digital Revolution |In an exciting exchange @ArvindKrishna, &amp; @C_P_Gurnani (@tech_mahindra), talked about modernizing, c…",en,0,0,2021-11-16 15:31:29+00:00,0.4,0.15,Positive,2021-11-16 15:31:29+00:00,2021-11-16
30,34,"RT @ET_ILC: India’s Digital Revolution | @ArvindKrishna, Chairman &amp; CEO @IBM @ibm_in &amp; @C_P_Gurnani, MD &amp; CEO @tech_mahindra had a joyful e…",en,0,0,2021-11-16 15:31:24+00:00,0.0,0.0,Neutral,2021-11-16 15:31:24+00:00,2021-11-16
31,35,"RT @ET_ILC: India’s Digital Revolution| India on the road to being a tech powerhouse, said @ArvindKrishna, Chairman &amp; CEO @IBM  to @C_P_Gur…",en,0,0,2021-11-16 15:31:03+00:00,0.0,0.0,Neutral,2021-11-16 15:31:03+00:00,2021-11-16
32,36,"RT @ET_ILC: Whether you want to know how to pivot to digital or how to adopt AI to maximize growth, we will address these questions and mor…",en,0,0,2021-11-16 15:20:01+00:00,0.0,0.0,Neutral,2021-11-16 15:20:01+00:00,2021-11-16
33,37,"RT @ET_ILC: India’s Digital Revolution | @ArvindKrishna, Chairman &amp; CEO @IBM @ibm_in &amp; @C_P_Gurnani, MD &amp; CEO @tech_mahindra had a joyful e…",en,0,0,2021-11-16 14:49:15+00:00,0.0,0.0,Neutral,2021-11-16 14:49:15+00:00,2021-11-16
34,38,"Please Please Please do not overcrowd a single place. Come to Tier 2 Cities.
@TCS @Infosys @Wipro @tech_mahindra… https://t.co/8YnPWBu6kz",en,1,0,2021-11-16 14:34:19+00:00,0.2142857142857142,-0.0714285714285714,Negative,2021-11-16 14:34:19+00:00,2021-11-16
35,39,Tech Mahindra Latest Jobs | 12th Pass Eligible | Work From Home | FREE Laptop+Wifi |Latest Jobs 2021 https://t.co/xiBEkBAREp,en,0,0,2021-11-16 14:28:53+00:00,0.8666666666666667,0.4666666666666666,Positive,2021-11-16 14:28:53+00:00,2021-11-16
36,40,"RT @ET_ILC: India’s Digital Revolution |@ArvindKrishna, Chairman &amp; CEO @IBM @ibm_in remarked on the massive growth spurt that took India 15…",en,0,0,2021-11-16 14:08:10+00:00,0.5,0.0,Neutral,2021-11-16 14:08:10+00:00,2021-11-16
37,41,"Hindustan Unilever
Jubilant food works Ltd
Asian paints
Dabur india
Voltas
Nestle india
____________

Tata Digital… https://t.co/kmrrBRWd9P",en,0,0,2021-11-16 14:06:45+00:00,0.0,0.0,Neutral,2021-11-16 14:06:45+00:00,2021-11-16
38,42,"RT @CNBCTV18Live: Awareness of #crypto is a requirement across the globe. Investors need to understand the price mechanism, price valuation…",en,0,0,2021-11-16 14:05:51+00:00,0.0,0.0,Neutral,2021-11-16 14:05:51+00:00,2021-11-16
39,45,"RT @ET_ILC: India’s Digital Revolution |@ArvindKrishna, Chairman &amp; CEO @IBM @ibm_in remarked on the massive growth spurt that took India 15…",en,0,0,2021-11-16 13:52:23+00:00,0.5,0.0,Neutral,2021-11-16 13:52:23+00:00,2021-11-16
40,47,RT @CNBCTV18News: How will regulations on the crypto market impact Indian retail investors? @Manisha3005 finds out in a chat with @rajeshdh…,en,0,0,2021-11-16 13:49:37+00:00,0.0,0.0,Neutral,2021-11-16 13:49:37+00:00,2021-11-16
41,48,RT @CNBCTV18News: What kind of regulation does the crypto market need in India? @Manisha3005 finds out in a chat with @rajeshdhuddu of @tec…,en,0,0,2021-11-16 13:49:34+00:00,0.9,0.6,Positive,2021-11-16 13:49:34+00:00,2021-11-16
42,49,"RT @ET_ILC: India’s Digital Revolution| India on the road to being a tech powerhouse, said @ArvindKrishna, Chairman &amp; CEO @IBM  to @C_P_Gur…",en,0,0,2021-11-16 13:48:00+00:00,0.0,0.0,Neutral,2021-11-16 13:48:00+00:00,2021-11-16
43,50,"@CNBCTV18Live @rajeshdhuddu @tech_mahindra @Manisha3005 For an institutional investor - the risks are, will it be b… https://t.co/JWeClJDVFp",en,0,0,2021-11-16 13:46:11+00:00,0.0,0.0,Neutral,2021-11-16 13:46:11+00:00,2021-11-16
44,51,@CNBCTV18Live @rajeshdhuddu @tech_mahindra @Manisha3005 #ETH and #proofofstake #pos is a necessary technology to tr… https://t.co/ouwfOiXnB4,en,0,0,2021-11-16 13:44:46+00:00,1.0,0.0,Neutral,2021-11-16 13:44:46+00:00,2021-11-16
45,52,@CNBCTV18Live @rajeshdhuddu @tech_mahindra @Manisha3005 Read whitepaper from Satoshi Nakamoto on #Bitcoin. Thats al… https://t.co/ZCi1CDqtU7,en,0,0,2021-11-16 13:43:21+00:00,0.0,0.0,Neutral,2021-11-16 13:43:21+00:00,2021-11-16
46,53,"RT @CNBCTV18Live: Awareness of #crypto is a requirement across the globe. Investors need to understand the price mechanism, price valuation…",en,0,0,2021-11-16 13:42:21+00:00,0.0,0.0,Neutral,2021-11-16 13:42:21+00:00,2021-11-16
47,54,"RT @CNBCTV18Live: Awareness of #crypto is a requirement across the globe. Investors need to understand the price mechanism, price valuation…",en,0,0,2021-11-16 13:39:58+00:00,0.0,0.0,Neutral,2021-11-16 13:39:58+00:00,2021-11-16
48,55,"RT @CNBCTV18Live: Awareness of #crypto is a requirement across the globe. Investors need to understand the price mechanism, price valuation…",en,0,0,2021-11-16 13:35:55+00:00,0.0,0.0,Neutral,2021-11-16 13:35:55+00:00,2021-11-16
49,56,@CNBCTV18Live @rajeshdhuddu @tech_mahindra @Manisha3005 Fake crypto giveaways are so common. Please stay save people!,en,0,0,2021-11-16 13:32:42+00:00,0.75,-0.4375,Negative,2021-11-16 13:32:42+00:00,2021-11-16
50,57,"Awareness of #crypto is a requirement across the globe. Investors need to understand the price mechanism, price val… https://t.co/xD67oLZIaX",en,35,4,2021-11-16 13:32:36+00:00,0.0,0.0,Neutral,2021-11-16 13:32:36+00:00,2021-11-16
51,58,"India’s Digital Revolution| India on the road to being a tech powerhouse, said @ArvindKrishna, Chairman &amp; CEO @IBM… https://t.co/7XwpaftiGF",en,2,2,2021-11-16 13:29:28+00:00,0.0,0.0,Neutral,2021-11-16 13:29:28+00:00,2021-11-16
52,59,RT @AaleyIqbal: Attending Graduation ceremony of tarraqi smart center by Tech Mahindra Foundation. https://t.co/qrs6yM5Rqa,en,0,0,2021-11-16 13:28:38+00:00,0.3714285714285714,0.0571428571428571,Positive,2021-11-16 13:28:38+00:00,2021-11-16
53,60,"RT @ET_ILC: India’s Digital Revolution | @ArvindKrishna, Chairman &amp; CEO @IBM @ibm_in &amp; @C_P_Gurnani, MD &amp; CEO @tech_mahindra had a joyful e…",en,0,0,2021-11-16 13:19:07+00:00,0.0,0.0,Neutral,2021-11-16 13:19:07+00:00,2021-11-16
54,61,"RT @ET_ILC: ndia’s Digital Revolution |In an exciting exchange @ArvindKrishna, &amp; @C_P_Gurnani (@tech_mahindra), talked about modernizing, c…",en,0,0,2021-11-16 13:18:56+00:00,0.4,0.15,Positive,2021-11-16 13:18:56+00:00,2021-11-16
55,62,"ndia’s Digital Revolution |In an exciting exchange @ArvindKrishna, &amp; @C_P_Gurnani (@tech_mahindra), talked about mo… https://t.co/axP4AacI9i",en,12,5,2021-11-16 13:12:50+00:00,0.4,0.15,Positive,2021-11-16 13:12:50+00:00,2021-11-16
56,63,"RT @ET_ILC: India’s Digital Revolution |@ArvindKrishna, Chairman &amp; CEO @IBM @ibm_in remarked on the massive growth spurt that took India 15…",en,0,0,2021-11-16 13:12:24+00:00,0.5,0.0,Neutral,2021-11-16 13:12:24+00:00,2021-11-16
57,64,"RT @ET_ILC: India’s Digital Revolution |@ArvindKrishna, Chairman &amp; CEO @IBM @ibm_in remarked on the massive growth spurt that took India 15…",en,0,0,2021-11-16 13:12:05+00:00,0.5,0.0,Neutral,2021-11-16 13:12:05+00:00,2021-11-16
58,65,"RT @ET_ILC: India’s Digital Revolution |@ArvindKrishna, Chairman &amp; CEO @IBM @ibm_in remarked on the massive growth spurt that took India 15…",en,0,0,2021-11-16 13:11:00+00:00,0.5,0.0,Neutral,2021-11-16 13:11:00+00:00,2021-11-16
59,66,RT @AaleyIqbal: Attending Graduation ceremony of tarraqi smart center by Tech Mahindra Foundation. https://t.co/qrs6yM5Rqa,en,0,0,2021-11-16 13:09:53+00:00,0.3714285714285714,0.0571428571428571,Positive,2021-11-16 13:09:53+00:00,2021-11-16
60,67,RT @CNBCTV18News: How will regulations on the crypto market impact Indian retail investors? @Manisha3005 finds out in a chat with @rajeshdh…,en,0,0,2021-11-16 13:06:24+00:00,0.0,0.0,Neutral,2021-11-16 13:06:24+00:00,2021-11-16
61,68,"India’s Digital Revolution | @ArvindKrishna, Chairman &amp; CEO @IBM @ibm_in &amp; @C_P_Gurnani, MD &amp; CEO @tech_mahindra ha… https://t.co/q82hBa7RG2",en,9,5,2021-11-16 13:03:53+00:00,0.0,0.0,Neutral,2021-11-16 13:03:53+00:00,2021-11-16
62,69,How will regulations on the crypto market impact Indian retail investors? @Manisha3005 finds out in a chat with… https://t.co/Qe4YwBdMcZ,en,11,2,2021-11-16 13:02:03+00:00,0.0,0.0,Neutral,2021-11-16 13:02:03+00:00,2021-11-16
63,70,What kind of regulation does the crypto market need in India? @Manisha3005 finds out in a chat with @rajeshdhuddu o… https://t.co/nQC5z8ayve,en,8,2,2021-11-16 13:01:07+00:00,0.9,0.6,Positive,2021-11-16 13:01:07+00:00,2021-11-16
64,71,"India’s Digital Revolution |@ArvindKrishna, Chairman &amp; CEO @IBM @ibm_in remarked on the massive growth spurt that t… https://t.co/anlBzSSAsk",en,7,5,2021-11-16 12:59:57+00:00,0.5,0.0,Neutral,2021-11-16 12:59:57+00:00,2021-11-16
65,72,"India’s Digital Revolution |@SandipPatel_In MD @ibm_in opens the power-packed conversation between  @ArvindKrishna,… https://t.co/sP2JiZziLt",en,3,0,2021-11-16 12:57:29+00:00,0.0,0.0,Neutral,2021-11-16 12:57:29+00:00,2021-11-16
66,73,"RT @ET_ILC: Whether you want to know how to pivot to digital or how to adopt AI to maximize growth, we will address these questions and mor…",en,0,0,2021-11-16 12:47:05+00:00,0.0,0.0,Neutral,2021-11-16 12:47:05+00:00,2021-11-16
67,74,"RT @IndiainSweden: Seminar on strong &amp; growing
Indian investment in Sweden

Digital solutions, Engg, Textile Manufacturing, Power transmiss…",en,0,0,2021-11-16 12:20:14+00:00,0.3666666666666666,0.2166666666666666,Positive,2021-11-16 12:20:14+00:00,2021-11-16
68,75,"@C_P_Gurnani Sir good evening, the issue related to reversal of 58 numbers of shares of Tech. Mahindra Ltd. to my a… https://t.co/2E1AO1hW7r",en,0,0,2021-11-16 12:13:56+00:00,0.5,0.35,Positive,2021-11-16 12:13:56+00:00,2021-11-16
69,78,@anandmahindra @MahindraUni Please also consider our taken away upraisal @tech_mahindra irrespective of the situati… https://t.co/rsjruDuIOO,en,1,0,2021-11-16 11:56:46+00:00,0.0,0.0,Neutral,2021-11-16 11:56:46+00:00,2021-11-16
70,79,Attending Graduation ceremony of tarraqi smart center by Tech Mahindra Foundation. https://t.co/qrs6yM5Rqa,en,5,2,2021-11-16 11:54:49+00:00,0.3714285714285714,0.0571428571428571,Positive,2021-11-16 11:54:49+00:00,2021-11-16
71,80,"ZEE Media Partners with Mahindra &amp; Mahindra to Launch Yuvo Tech+ Tractor...
@ZEECorporate @MahindraRise… https://t.co/L9LAX5TUzC",en,2,0,2021-11-16 11:50:51+00:00,0.0,0.0,Neutral,2021-11-16 11:50:51+00:00,2021-11-16
72,81,"Seminar on strong &amp; growing
Indian investment in Sweden

Digital solutions, Engg, Textile Manufacturing, Power tran… https://t.co/B04uU3TQ5P",en,4,1,2021-11-16 11:12:24+00:00,0.3666666666666666,0.2166666666666666,Positive,2021-11-16 11:12:24+00:00,2021-11-16
73,82,"DBEE Bathinda organized Group counselling at Govt ITI(Boys), Bathinda
Topic of the Session:
*Online registration at… https://t.co/QdczyofCoz",en,0,0,2021-11-16 11:00:07+00:00,0.0,0.0,Neutral,2021-11-16 11:00:07+00:00,2021-11-16
74,83,@rajivmehta69 @kuttrapali26  what about tech mahindra ?? Plz suggest,en,0,0,2021-11-16 10:40:05+00:00,0.0,0.0,Neutral,2021-11-16 10:40:05+00:00,2021-11-16
75,84,"RT @ET_ILC: India's growth story through digital transformation: @ArvindKrishna , Chairman and CEO, @IBM, and Session Chair @C_P_Gurnani ,…",en,0,0,2021-11-16 10:36:22+00:00,0.0,0.0,Neutral,2021-11-16 10:36:22+00:00,2021-11-16
76,85,"RT @CNBCTV18News: COMING UP AT 3:30 PM | Why does India need #Crypto regulations &amp; what is the road ahead?

Catch @Manisha3005 speak with @…",en,0,0,2021-11-16 10:35:47+00:00,0.0,0.0,Neutral,2021-11-16 10:35:47+00:00,2021-11-16
77,86,"RT @CNBCTV18News: COMING UP AT 3:30 PM | Why does India need #Crypto regulations &amp; what is the road ahead?

Catch @Manisha3005 speak with @…",en,0,0,2021-11-16 10:35:04+00:00,0.0,0.0,Neutral,2021-11-16 10:35:04+00:00,2021-11-16
78,87,"India's growth story through digital transformation: @ArvindKrishna , Chairman and CEO, @IBM, and Session Chair… https://t.co/KLxx1MytYy",en,0,1,2021-11-16 10:34:26+00:00,0.0,0.0,Neutral,2021-11-16 10:34:26+00:00,2021-11-16
79,88,"RT @ET_ILC: Whether you want to know how to pivot to digital or how to adopt AI to maximize growth, we will address these questions and mor…",en,0,0,2021-11-16 10:33:12+00:00,0.0,0.0,Neutral,2021-11-16 10:33:12+00:00,2021-11-16
80,89,"RT @ET_ILC: Whether you want to know how to pivot to digital or how to adopt AI to maximize growth, we will address these questions and mor…",en,0,0,2021-11-16 10:32:03+00:00,0.0,0.0,Neutral,2021-11-16 10:32:03+00:00,2021-11-16
81,91,"@satishacharya Absolutely 😃 

#RiseWithMe

a @edMindsIN post #RiseUp at @KoranadAI I.E https://t.co/Q7oem3zqCF… https://t.co/czOENXm9U0",en,0,0,2021-11-16 10:28:23+00:00,0.9,0.2,Positive,2021-11-16 10:28:23+00:00,2021-11-16
82,92,"RT @ET_ILC: Whether you want to know how to pivot to digital or how to adopt AI to maximize growth, we will address these questions and mor…",en,0,0,2021-11-16 10:27:01+00:00,0.0,0.0,Neutral,2021-11-16 10:27:01+00:00,2021-11-16
83,93,"RT @ET_ILC: Whether you want to know how to pivot to digital or how to adopt AI to maximize growth, we will address these questions and mor…",en,0,0,2021-11-16 10:24:30+00:00,0.0,0.0,Neutral,2021-11-16 10:24:30+00:00,2021-11-16
84,95,@tech_mahindra Please help me sir mera bohut bara accident huya appka help chahiye 1year 3 month hogeya sir please… https://t.co/nRtR1cowzr,en,0,0,2021-11-16 10:04:47+00:00,0.0,0.0,Neutral,2021-11-16 10:04:47+00:00,2021-11-16
85,96,RT @tech_mahindra: The data generated by the connected devices (or sensors) helps gain useful insights to enable data-driven decision makin…,en,0,0,2021-11-16 10:03:32+00:00,0.0,0.3,Positive,2021-11-16 10:03:32+00:00,2021-11-16
86,97,The data generated by the connected devices (or sensors) helps gain useful insights to enable data-driven decision… https://t.co/wtBLaCYDRC,en,3,1,2021-11-16 10:02:51+00:00,0.0,0.3,Positive,2021-11-16 10:02:51+00:00,2021-11-16
87,99,"RT @C_P_Gurnani: Humbling &amp; heartening when @tech_mahindra's core purpose &amp; commitment to ESG is validated globally..7th year in a row

Pro…",en,0,0,2021-11-16 09:31:42+00:00,0.0,0.0,Neutral,2021-11-16 09:31:42+00:00,2021-11-16
88,0,Tech Mahindra ranked top IT leader in  the Dow Jones Sustainability World Index 2021 https://t.co/H4j7qqYtj3,en,0,0,2021-11-17 20:02:08+00:00,0.5,0.5,Positive,2021-11-17 20:02:08+00:00,2021-11-17
89,1,"For the #opensea of artists across the globe, a #foundation is being built for the rarest of the #rarible(s). Watch… https://t.co/mlI1cqhkew",en,2,0,2021-11-17 18:15:25+00:00,0.0,0.0,Neutral,2021-11-17 18:15:25+00:00,2021-11-17
90,2,"RT @spselvablogg: Tech Mahindra Ltd

CMP : 1605 ,  Looking good.

#TECHM #sp https://t.co/No4OjdtemY",en,0,0,2021-11-17 18:02:23+00:00,0.6000000000000001,0.7,Positive,2021-11-17 18:02:23+00:00,2021-11-17
91,3,RT @agnii_goi: AGNII is partnering with Mahindra Logistics for its Catapult Program to transform the Indian supply chain &amp; mobility sector!…,en,0,0,2021-11-17 18:01:00+00:00,0.0,0.0,Neutral,2021-11-17 18:01:00+00:00,2021-11-17
92,4,RT @SandeepChandna5: Another proud moment! @tech_mahindra sustains its leadership position &amp; ranks #1 amongst global IT firms in #DJSI Worl…,en,0,0,2021-11-17 17:34:20+00:00,0.5,0.5,Positive,2021-11-17 17:34:20+00:00,2021-11-17
93,5,RT @jagdishmitra: This morning as we got ready to imagine build and run..( yes .. personally too there are some curves to beat 😉)  with the…,en,0,0,2021-11-17 17:28:44+00:00,0.4,0.1,Positive,2021-11-17 17:28:44+00:00,2021-11-17
94,6,Tech Mahindra #XDS - the newest pillar was launched last week. It is the core offering that focuses on digital stra… https://t.co/voZCst6ls9,en,0,0,2021-11-17 17:11:39+00:00,0.0333333333333333,0.0,Neutral,2021-11-17 17:11:39+00:00,2021-11-17
95,7,Tech Mahindra on November 17 announced that it has emerged as the global information technology (IT) leader in the… https://t.co/WdRQY80Uwl,en,0,0,2021-11-17 17:09:49+00:00,0.0,0.0,Neutral,2021-11-17 17:09:49+00:00,2021-11-17
96,8,@MahindraRise @tech_mahindra 10months complaints but mahindra customers care not give reply and cut phone call Dele… https://t.co/Y8sbv5dcae,en,0,0,2021-11-17 17:08:42+00:00,0.0,0.0,Neutral,2021-11-17 17:08:42+00:00,2021-11-17
97,9,"As from @YESBANK @pnbindia @tech_mahindra investors, they will tell us better !! 😉 https://t.co/23OOaAiV2e",en,1,0,2021-11-17 17:05:27+00:00,0.5,0.78125,Positive,2021-11-17 17:05:27+00:00,2021-11-17
98,10,"@AzadAriana @Ashrafakbaba @SarbanuRoy L&amp;T,torrent,Mahindra dozens of folks amother cohort will be the new billionai… https://t.co/eVXbjAohQD",en,1,0,2021-11-17 17:03:10+00:00,0.4545454545454545,0.1363636363636363,Positive,2021-11-17 17:03:10+00:00,2021-11-17
99,11,@tech_mahindra @TheSMI 10months complaints but mahindra customers care not give reply and cut phone call Delear mak… https://t.co/gwaeb1So0j,en,0,0,2021-11-17 16:34:14+00:00,0.0,0.0,Neutral,2021-11-17 16:34:14+00:00,2021-11-17
100,12,@C_P_Gurnani @MahindraRise @tech_mahindra @SandeepChandna5 10months complaints but mahindra customers care not give… https://t.co/EDdg3PAuDh,en,0,0,2021-11-17 16:34:01+00:00,0.0,0.0,Neutral,2021-11-17 16:34:01+00:00,2021-11-17
101,14,"Lodestone was founded in 2005 with headquarters in Pleasanton, California.
https://t.co/9iRJeOBQst",en,0,0,2021-11-17 16:04:48+00:00,0.0,0.0,Neutral,2021-11-17 16:04:48+00:00,2021-11-17
102,15,"RT @TractorMahindra: Double tap if you agree that the Mahindra Yuvo Tech+ series is truly no. 1!
#ToughHardum https://t.co/eU8p69o0dL",en,0,0,2021-11-17 16:01:09+00:00,0.0,0.0,Neutral,2021-11-17 16:01:09+00:00,2021-11-17
103,16,"RT @C_P_Gurnani: Humbling &amp; heartening when @tech_mahindra's core purpose &amp; commitment to ESG is validated globally..7th year in a row

Pro…",en,0,0,2021-11-17 15:56:56+00:00,0.0,0.0,Neutral,2021-11-17 15:56:56+00:00,2021-11-17
104,18,"RT @C_P_Gurnani: Humbling &amp; heartening when @tech_mahindra's core purpose &amp; commitment to ESG is validated globally..7th year in a row

Pro…",en,0,0,2021-11-17 15:41:12+00:00,0.0,0.0,Neutral,2021-11-17 15:41:12+00:00,2021-11-17
105,19,"RT @JaayShaan: IT Sector Stocks touching fresh 52Wk-H in today's session(17th November).

BirlaSoft
KPIT Tech 
Eclerx 
Tech Mahindra 
Tata…",en,0,0,2021-11-17 15:26:02+00:00,0.5,0.4,Positive,2021-11-17 15:26:02+00:00,2021-11-17
