,Unnamed: 0,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis,Date,datestring
0,0,"RT @Curious_Indian_: 💎5 Stocks For New Year Profit💎
⚡ HDFC BANK (₹1547)
⚡ SAIL (₹114)
⚡ ICICI BANK (₹764)
⚡ Redington (₹149)
⚡ Axis Bank (₹…",en,0,0,2021-11-16 20:02:34+00:00,0.4545454545454545,0.1363636363636363,Positive,2021-11-16 20:02:34+00:00,2021-11-16
1,1,@DC_Faridabad  Dear sir ji we have got fraud of rs 74627/- by pnb person via telephone my bank account no 093621510… https://t.co/XKh4BXR26N,en,0,0,2021-11-16 19:37:38+00:00,0.0,0.0,Neutral,2021-11-16 19:37:38+00:00,2021-11-16
2,2,@Cybercellindia  Dear sir ji we have got fraud of rs 74627/- by pnb person via telephone my bank account no 0936215… https://t.co/x4WHo9F2iv,en,0,0,2021-11-16 19:36:33+00:00,0.0,0.0,Neutral,2021-11-16 19:36:33+00:00,2021-11-16
3,3,@ICICIBank_Care @amazonIN how does one apply for Amazon pay ICICI Bank Credit Card? I tried with the link and it ju… https://t.co/taPqMs5m2m,en,0,0,2021-11-16 19:17:43+00:00,0.0,0.0,Neutral,2021-11-16 19:17:43+00:00,2021-11-16
4,4,"Now you can send your offerings via paytm and ICICI Bank, these are acceptable through all gateways so you can send… https://t.co/BPe5HIvIWY",en,0,0,2021-11-16 19:08:05+00:00,0.0,0.0,Neutral,2021-11-16 19:08:05+00:00,2021-11-16
5,5,"YOU CAN SEND OFFERING THROUGH YES BANK AND ICICI BANK
PLEASE CONTACT THE NUMBER GIVEN BELOW FOR SENDING YOUR OFFERI… https://t.co/binos3aTsu",en,0,0,2021-11-16 19:07:37+00:00,0.0,0.0,Neutral,2021-11-16 19:07:37+00:00,2021-11-16
6,6,RT @SamsungIndia: Alia Bhatt has just unfolded brand new colours for the revolutionary foldables - #GalaxyZFold3 5G in Phantom Silver and #…,en,0,0,2021-11-16 19:06:06+00:00,0.4545454545454545,0.1363636363636363,Positive,2021-11-16 19:06:06+00:00,2021-11-16
7,7,"RT @Mitesh_Engr: Most traders understanding that hedge means buy far OTM option. Damage will be done in this case.
How to hedge?
Ex. I boug…",en,0,0,2021-11-16 19:03:49+00:00,0.75,0.3,Positive,2021-11-16 19:03:49+00:00,2021-11-16
8,8,@POOJARINEETA @ICICIBank_Care @ICICIBank_Care    Received a call on Saturday I.e. 13th nov from icici bank.  Normal… https://t.co/vKsttltvb2,en,0,0,2021-11-16 19:00:15+00:00,0.0,0.0,Neutral,2021-11-16 19:00:15+00:00,2021-11-16
9,9,"iQOO Z3 5G at ₹16,490

https://t.co/oqc6uBtAki

Apply ₹2000 off Coupon + ₹1,500 OFF on ICICI Bank Credit Cards

 Fo… https://t.co/PAaJog1yu4",en,0,0,2021-11-16 18:55:28+00:00,0.0,0.0,Neutral,2021-11-16 18:55:28+00:00,2021-11-16
10,10,@pnbindia  Dear PM ji we have got fraud of rs 74627/- by pnb person via telephone my bank account no 09362151010897… https://t.co/xgDg3v8LiM,en,0,0,2021-11-16 18:55:11+00:00,0.0,0.0,Neutral,2021-11-16 18:55:11+00:00,2021-11-16
11,11,"PortFolio Update :
1.ICICI Bank(Banking)
2. PI Industries(Agro- CRAMS)
3.Persistent Systems(IT)
4.Eris Life Science… https://t.co/C6HEaVcnf3",en,1,0,2021-11-16 18:50:48+00:00,0.0,0.0,Neutral,2021-11-16 18:50:48+00:00,2021-11-16
12,12,@cmohry  Dear PM ji we have got fraud of rs 74627/- by pnb person via telephone my bank account no 09362151010897 n… https://t.co/jVxRyNgLc6,en,0,0,2021-11-16 18:47:20+00:00,0.0,0.0,Neutral,2021-11-16 18:47:20+00:00,2021-11-16
13,13,@pnbindia  Dear PM ji we have got fraud of rs 74627/- by pnb person via telephone my bank account no 09362151010897… https://t.co/aheaAzL0xX,en,0,0,2021-11-16 18:44:50+00:00,0.0,0.0,Neutral,2021-11-16 18:44:50+00:00,2021-11-16
14,14,"@pnbindia  Dear sir, we have got fraud of rs 74627/- by pnb person via telephone my bank account no 09362151010897… https://t.co/ofs89TUHd9",en,0,0,2021-11-16 18:42:44+00:00,0.0,0.0,Neutral,2021-11-16 18:42:44+00:00,2021-11-16
15,15,@PMOIndia @PMOIndia  Dear PM ji we have got fraud of rs 74627/- by pnb person via telephone my bank account no 0936… https://t.co/1Q9gcyet48,en,0,0,2021-11-16 18:39:35+00:00,0.0,0.0,Neutral,2021-11-16 18:39:35+00:00,2021-11-16
16,16,@PMOIndia @PMOIndia  Dear PM ji we have got fraud of rs 74627/- by pnb person via telephone my bank account no 0936… https://t.co/BeS9lKyPDj,en,0,0,2021-11-16 18:37:53+00:00,0.0,0.0,Neutral,2021-11-16 18:37:53+00:00,2021-11-16
17,17,@PMOIndia  Dear Cm ji we have got fraud of rs 74627/- by pnb person via telephone my bank account no 09362151010897… https://t.co/zxKQEGWh1Q,en,0,0,2021-11-16 18:36:01+00:00,0.0,0.0,Neutral,2021-11-16 18:36:01+00:00,2021-11-16
18,18,"@Mitesh_Engr Right 👍 , but high weightage stocks of  Nifty and BN there are significant delivery % (More than 50).… https://t.co/H25NRGX8hu",en,0,0,2021-11-16 18:34:03+00:00,0.6126785714285714,0.3301785714285714,Positive,2021-11-16 18:34:03+00:00,2021-11-16
19,19,@RBI  Dear Cm ji we have got fraud of rs 74627/- by pnb person via telephone my bank account no 09362151010897 name… https://t.co/Iqis8fJFm9,en,0,0,2021-11-16 18:32:52+00:00,0.0,0.0,Neutral,2021-11-16 18:32:52+00:00,2021-11-16
20,20,@pnbindia  Dear Sir/Madam we have got fraud of rs 74627/- by pnb person via telephone my bank account no 0936215101… https://t.co/XSuMhNKw1g,en,0,0,2021-11-16 18:31:38+00:00,0.0,0.0,Neutral,2021-11-16 18:31:38+00:00,2021-11-16
21,21,"#what_is_the_day_today 
17Nov
👉🏿(1982)Birthday of former cricketer @iamyusufpathan
👉🏿(1961)Birthday of former CEO o… https://t.co/awuuFjLRhJ",en,2,0,2021-11-16 18:30:41+00:00,0.0,0.0,Neutral,2021-11-16 18:30:41+00:00,2021-11-16
22,22,@cmohry Dear Cm ji we have got fraud of rs 74627/- by pnb person via telephone my bank account no 09362151010897 na… https://t.co/u1LjER3MYB,en,0,0,2021-11-16 18:30:04+00:00,0.0,0.0,Neutral,2021-11-16 18:30:04+00:00,2021-11-16
23,23,@ICICIBank_Care hello. I had a savings acnt with icici bank. But it got blocked due to kyc reasons. Then the Acount… https://t.co/Rk45UlpTFK,en,0,0,2021-11-16 18:13:13+00:00,0.375,-0.125,Negative,2021-11-16 18:13:13+00:00,2021-11-16
24,24,RT @jatinkhanna777: ICICI BANK CMP 764 SL 735 CLSB R:R is so good. Only for educational purpose #StockMarket #StockMarketindia #stock #NSE…,en,0,0,2021-11-16 18:08:32+00:00,0.6166666666666667,0.3166666666666666,Positive,2021-11-16 18:08:32+00:00,2021-11-16
25,25,RT @Whistle90827204: @vikasbhatt123 @fights_rights @narendramodi @PMAYUrban @AmitShah @canarabank @SonuSood @TV9Bharatvarsh @RahulSinhaTV #…,en,0,0,2021-11-16 18:08:17+00:00,0.0,0.0,Neutral,2021-11-16 18:08:17+00:00,2021-11-16
26,26,RT @samirpa23259678: @dhindaws @ICICIPruLife @PMOIndia @nsitharamanoffc @PlanetPowai @capt_amarinder @ZeeNews @aajtak @ABPNews Icici pru pr…,en,0,0,2021-11-16 18:07:55+00:00,0.0,0.0,Neutral,2021-11-16 18:07:55+00:00,2021-11-16
27,27,@Icicidirectcare @ICICIBank_Care @amazonIN @amazon @AmazonHelp I don't know what you both #icicibank and #amazon wa… https://t.co/XMSiwBPSSX,en,0,0,2021-11-16 18:07:31+00:00,0.0,0.0,Neutral,2021-11-16 18:07:31+00:00,2021-11-16
28,28,"@ICICIBank_Care 
Today I Use My Credit Card
Bt Debited 2 Time Same Amount...
I Ordered In Amazon Only 1.
Bt Debited… https://t.co/5L2hzqSc5X",en,0,0,2021-11-16 18:03:31+00:00,0.5625,0.0,Neutral,2021-11-16 18:03:31+00:00,2021-11-16
29,29,ICICI BANK CMP 764 SL 735 CLSB R:R is so good. Only for educational purpose #StockMarket #StockMarketindia #stock #NSE #learning,en,1,1,2021-11-16 18:01:19+00:00,0.6166666666666667,0.3166666666666666,Positive,2021-11-16 18:01:19+00:00,2021-11-16
30,30,RT @SamsungIndia: Alia Bhatt has just unfolded brand new colours for the revolutionary foldables - #GalaxyZFold3 5G in Phantom Silver and #…,en,0,0,2021-11-16 18:00:54+00:00,0.4545454545454545,0.1363636363636363,Positive,2021-11-16 18:00:54+00:00,2021-11-16
